Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Philippines	PHL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		14.53193226	18.09610656	19.13580247	18.2231405	23.48547718	22.1875	24.81176471	31.40887949	43.22595745	43.0732334	44.98277347	41.10638298	54.42968421	59.41854167	46.78350515	53.74	51.09823529	60.53436893	65.82692308	63.88676358	61.22777778	65.95419847	69.10209125	50.0907197	53.02373832	72.18518519	89.61715867	92.73566176	97.76135531	107.1335766	81.61436122	92.9898804	105.0120706	112.5019681	113.2274361	140.7449857	156.0646095	122.3824732	146.2662734	145.9177592	156.7847111	139.3404255	166.9963783	171.7595703	156.5324675	143.5792435	159.3081285	104.9730275	121.4452727	151.4354717	144.8612844	118.3512545	155.8750394	157.3435903	139.4234258	169.625186	212.5987138	169.0010733	195.484381	209.1678784
Palau	PLW	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Papua New Guinea	PNG	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1.333333333	1.333333333	1.333333333	1.333333333	1.333333333	6.25	8.235294118	10.58823529	20.87912088	19.60784314	37.03703704	35.0877193	51.66666667	57.93650794	41.66666667	50	59.72222222	60.625	33.33333333	32.33532934	69.9127907	32	37.98882682	37.75555556	46.99453552	65.40540541	79.03225806	74.46808511	81.57894737	64.0625	55.72916667	66.66666667	67.35751295	67.35751295	67.01030928	66.66666667	66.49746193	41.20603015	45.81280788	57.07317073	56.19047619	31.16363636	37.86222222	76.82608696	71.40833333	58.888	75.848	70.70333333	103.8533333	109.4833333	85.47666667	107.4688	98.76533333	108.6715333	104.6352333	112.0536333	123.2720333	145.3302333	130.8472667	116.1741
Poland	POL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		55.989714	58.02034241	62.72643488	70.48652952	84.39599663	102.4707178	119.6138251	140.2724533	159.9800715	170.4461824	192.8037383	205.2436001	225.8763514	234.369683	248.383127	242.9163449	244.6236515	242.5099599	248.0690691	239.3000479	230.5464443	219.056338	236.5626641	225.6772618	235.1769692	243.6706711	226.2947514	236.0965155	229.6447898	107.1309425	70.24373259	83.15547186	89.62929046	99.87055944	106.3489092	113.9733648	121.3908325	110.774703	108.4778283	115.4219967	115.8863369	116.1952344	128.8710574	129.1356067	161.9388848	159.3386158	181.1722913	157.7181765	146.8009282	180.4783452	169.7422959	177.8855835	179.3272795	164.0007321	174.0975475	189.6909125	190.3914917	173.0765737	176.5083673	158.3188353
Pre-demographic dividend	PRE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS					0.952959501	1.128439324	1.385890351	1.671710783	1.715481573	1.845703508	2.424218331	2.895868433	3.210498994	3.099135488	3.768685049	3.77419086	4.544830509	5.604381106	5.422424266	6.252028101	6.966967401	7.747712587	7.643895542	8.429250103	8.795318781	8.582299511	8.3352002	8.784400351	9.313804892	9.341604478	9.073371688	8.806398942	9.620672661	10.80509904	9.935159617	8.204709073	8.587547568	9.169082787	8.733568128	8.882444534	8.645556438	10.86282726	11.91850453	7.828463394	7.719027508	8.851022744	9.791618755	7.837385177	9.031495176	8.622261051	10.61150193	9.687362122	9.68918728	11.04515821	10.89424692	10.89271285	13.3949487	16.65511275	15.5438683	16.38653999	17.5206597
Puerto Rico	PRI	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
"Korea, Dem. People's Rep."	PRK	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		51.1627907	55.34883721	59.53488372	63.72093023	75.81395349	84.18604651	89.76744186	94.88372093	105.1162791	135.8139535	147.9069767	155.8139535	145.9090909	165	170.4545455	225.9090909	257.7272727	303.1818182	307.7272727	297.5929978	319.4748359	314.2231947	322.97593	329.1028446	334.7921225	340.0437637	344.4201313	348.7964989	348.7964989	348.3391608	346.5217391	343.4782609	343.4782609	139.1666667	39.58333333	40	40	35.65217391	45.2173913	21.73913043	11.73913043	40.81494348	31.64793913	56.7814	46.93815319	50.28157021	34.88733617	34.7075875	46.11616667	57.2473375	73.57106809	53.96575319	58.5234383	49.2025439	41.21774569	57.60254978	55.45480174	80.15159439	35.62780702	13.99147807
Portugal	PRT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		55.11487834	51.58489812	62.13405362	79.76432866	66.59935769	53.3876156	71.964559	73.08632513	81.83191919	52.24200728	54.10944467	93.12992286	96.34947111	86.58866694	99.95915033	101.5972165	110.7604594	101.8080559	113.3496705	106.8815518	113.6621175	106.9535847	93.27699336	90.13732834	100.7923269	112.5783535	116.8760469	123.583718	115.2228764	118.7713311	111.7366825	106.3736264	111.6071429	112.7272727	113.3302369	129	125.3985122	140.116764	138.1924198	125.1235524	127.7201945	120.4046084	119.6587795	117.3511024	127.9242566	137.0608984	203.40344	155.4888093	118.5656714	148.9573621	132.5053028	150.8604581	167.5892175	191.0395217	185.7281954	187.36241	182.7890839	187.5542746	184.4376356	189.9953055
Paraguay	PRY	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.857142857	1.054852321	1.371742112	1.888304862	1.970663265	2.138442522	2.472187886	2.98136646	3.602484472	11.18136646	5.759006211	6.352795031	3.81840796	1.910869565	1.092307692	0.862068966	0.866141732	2.014388489	3.905333333	3.901234568	5.321654222	4.270786517	4.945054945	4.946236559	5.932105263	6.358974359	7.537688442	4.031527094	9.48115942	8.494312796	9.567906977	9.520434783	9.086956522	9.346938776	8.846153846	12.69230769	22.69230769	25.20421053	22.18508475	21.58940397	21.5136876	47.71588785	66.23932927	78.42195846	65.76300578	72.72112676	94.31098901	74.70401916	65.36288232	85.60603774	101.9723435	84.22599312	97.09173506	108.3527343	96.11338948	113.5673092	116.7969396	120.0566329	113.5657245	123.4179172
West Bank and Gaza	PSE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Pacific island small states	PSS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Post-demographic dividend	PST	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		65.22623342	70.6315083	76.15027963	82.00387966	87.93955128	94.66137925	103.0304175	105.0317154	106.1297055	112.1341689	117.8508335	122.1222732	132.2686373	123.4991552	128.6925543	137.5537642	138.8688349	144.3700492	150.4280001	146.7172897	143.0639959	135.6774732	141.5654773	145.0014551	140.2274438	138.1150598	139.9192108	141.2230736	141.5704979	133.9925932	129.7057726	123.2422352	121.3979284	122.3526224	122.8661409	126.4178199	126.3004762	124.5732895	123.4332803	117.856941	118.7811114	119.2687668	126.6930042	122.8034889	119.0526928	122.3969894	126.9689506	107.2299435	108.4787872	120.2581567	123.3950089	126.7415705	128.3061737	127.1484699	127.4397055	126.8255307	129.1028056	128.7912235	127.0400251	132.0032841
French Polynesia	PYF	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS														25	75	150	229	270.5	450	441.5	358	359.5	499.5	503	900	550	450	450	450	450	450	400	500	500	333.3333333	333.3333333	333.3333333	333.3333333	333.3333333	414.6666667	400	318.3333333	333.6666667	285	319	251.3333333	262	279.6666667	307.3333333	272.4	326.4	305.2	241.74	242.496	210.968	296.632	205.892	308.968	247.496	274.844	266.364
Qatar	QAT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																100	150	150	414	300	200	168	126.6666667	119.7142857	75.25	72.5	62.5	55.55555556	66.66666667	127.7777778	138	166.6666667	125	153.8461538	461.5384615	461.5384615	90.15384615	89.61538462	76.92307692	61.53846154	38.46153846	67.66917293	118.976378	75.75757576	81.96721311	83.33333333	78.74015748	74.62686567	326.2411348	75.16778523	300.0652316	136.8159204	133.6573512	263.1578947	237.8378378	124.3243243	202.1857923	189.4736842	238.0952381	238.0952381	238.0952381
Romania	ROU	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		33.51263575	10.26002822	19.02973714	19.16149384	27.14489505	34.33704195	44.97397694	49.46412167	55.07112885	61.06031028	65.11101974	65.78811902	88.42410437	94.92940328	122.8415974	117.2540984	115.5403333	150.9741916	145.7675461	124.3949563	164.2806376	169.6048632	166.0945073	171.6155008	155.5332999	138.5307346	137.8968254	134.0654992	145.6967646	128.3068783	49.13509498	59.10013893	64.44706134	40.05782204	38.92042412	45.19652993	33.70425851	38.60589812	25.39648521	32.43566784	39.42129975	34.78274317	38.632825	42.62523836	51.35136338	40.59559235	44.63585014	45.63524825	48.49323017	52.54624973	54.13496387	49.78085929	56.23496456	51.51959444	60.68603326	59.90748077	68.06391197	83.20112825	83.59926389	82.83264162
Russian Federation	RUS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	41.73989455	29.72872825	11.75810998	13.7254902	12.53729448	12.16010544	10.02124758	10.89017804	11.41717722	12.93960924	11.49290082	11.00351667	11.41977633	11.79264417	12.48071134	14.25312978	15.88274462	15.63506482	15.72450246	16.18722719	15.43358351	15.29827619	15.90050062	16.66261128	18.68718197	20.32828877	20.81411273	22.59144753	25.32781198
Rwanda	RWA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS								0.097087379	0.176583493	0.403409091	0.383141762	0.392857143	0.533011272	0.545901639	0.693113772	0.408163265	0.445714286	0.41958042	0.410958904	0.402684564	0.131578947	0.387096774	1.265822785	0.869565217	1.951219512	1.69286578	1.238609113	2.368171021	0.660777385	0.691764706	3.396590909	1.798863636	0.784090909	1.647058824			0.4	0.5	0.365853659	0.346420323	0.333333333	0.3	2.194444444	2.23857404	1.831881031	3.139717425	3.52327848	7.914753157	9.62288803	1.290587825	0.083635846	0.099873844	5.070068565	11.17233827	12.61422358	19.69275853	9.810219675	19.46870713	16.00481896	25.89499001	25.89546757
South Asia	SAS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		2.379015031	2.996884554	3.6380483	4.760400639	4.811683662	6.652514982	9.176481163	10.70024933	12.05818626	13.34819437	15.71564352	16.75485398	16.8227408	15.44050217	20.5974292	20.89318828	25.99254583	30.6131183	32.04565134	33.75805755	36.29282819	36.04744429	40.38239407	46.92040948	51.14349963	57.60453453	51.66627123	63.67460691	67.28098489	70.73691257	74.5316477	73.46702285	74.36387432	83.637525	87.61552373	86.75119396	95.60469833	98.63130796	106.957268	100.8651265	104.6717027	99.78209177	102.470564	112.107311	124.2691995	131.2779461	134.6411857	143.7375386	157.5839394	166.3474801	168.1063233	152.7302335	150.3374372	157.3416063	163.9833762	160.4575359	165.7419682	170.2922658	178.675752	197.342537
Saudi Arabia	SAU	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		3.50877193	3.448275862	3.389830508	4.083333333	4.366393443	6.647580645	1.587301587	2.403100775	3.03030303	3.455882353	1.785714286	1.733793103	5.628	5.131410256	5.740740741	4.232738095	4.602298851	8.060893855	11.90706522	21.67407407	34.75206186	47.36432161	97.79681818	111.2434043	134.6980392	152.3962963	155.7586207	148.5245902	152.1875	144.2477876	141.9390891	147.5616438	123.9106754	98.17289337	77.70177839	86.94459682	88.21104699	90.73412153	96.54980523	107.5167038	106.6	101.5277778	106.1666667	114	95.91428571	106.0869565	113.0295995	77.56813417	71.9649562	76.10062893	89.74358974	99.13378248	93.28552803	80.11661808	91.80515759	90.79666379	86.99906203	87.62783322	87.62783322	87.62783322
Sudan	SDN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																					3.327887329	2.612458392	4.200625935	4.474324803	9.38239637	8.338665398	8.131668543	7.102013161	7.103088187
Senegal	SEN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		2.640640982	2.654278895	3.066271019	3.283877349	4.375159642	6.038633461	8.180074257	3.574830932	2.394101035	2.51429479	4.200991019	4.857231341	7.038731321	11.62511265	14.24278846	11.99639206	14.95582586	11.30323407	9.288917361	6.215956424	7.788461538	5.90121873	5.969191271	5.780346821	6.012861736	6.179594464	6.088917526	7.553260168	3.994828701	3.800129366	5.593676421	5.584756899	7.787151201	8.149779736	5.264868378	6.714330121	7.794417971	9.534450652	11.09480481	11.49909693	9.648273637	11.79442623	10.93860846	12.71175092	9.86628279	2.308885755	2.145964912	2.303038674	6.371801567	8.202368421	6.827575758	10.52424242	12.38125	11.740625	16.240625	21.55119688	34.5757875	16.86125	21.55349375	25.271775
Singapore	SGP	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1166.666667	750	594	557	625	625	625	1000	1000	750	1500	1000	1000	1500	1500	1500	1500	1500	2150	2200	2350	2350	2350	2500	2600	2600	2750	2800	5600	5600	5100	5600	5500	4701	4537	3142	2063	4027	3769	3005	2353	2694.55	15847.38333	15381.07143	16413.78788	19171.84615	13966.71429	17173.53333	5585.466667	3765.453125	5618.460317	4633.285714	4544.22807	873.8928571	294.5892857	920.2321429	1049.017857	0		
Solomon Islands	SLB	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Sierra Leone	SLE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
El Salvador	SLV	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		42.23565574	54.08606557	93.94057377	107.3319588	72.31666667	113.0957447	98.95869565	125.5458515	118.6813187	144.4155556	165.5737705	193.647541	225	202.0491803	192.4180328	215.1494737	222.1810526	216.5631068	133.3928571	108.1577061	171.3643411	125.5302714	174.6510638	114.2895833	169.27	127.6442308	177.8326923	180.0314815	144.3925926	135.9927273	137.1734513	127.4982993	127.5085324	113.0136986	120.080756	162.4778761	167.079646	138	124.4183835	124.0296603	117.4165597	79.81915065	86.52096198	98.39411284	150.8920342	108.7731788	152.4885012	136.7485911	122.9238139	184.1714983	194.4673798	151.8315327	151.176187	100.2080308	116.8341369	96.11229438	90.08714786	114.9633287	59.39074896	80.96524272
San Marino	SMR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Somalia	SOM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Serbia	SRB	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																															144.4470894	186.8679609	135.6297087	169.7176455	127.8650906	144.3496496	206.9438117	185.4827858	121.3514372	107.4133153	139.6758314	120.9028709	72.91032133	118.9123575	160.3139977
Sub-Saharan Africa (excluding high income)	SSA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							5.948623182	6.603675567	6.811848302	6.745846929	7.913089248	9.10799085	10.27228026	10.03594916	11.04922179	11.59926692	12.20765518	13.81744366	14.15759906	15.4305714	17.05942322	20.03538399	18.97790045	17.33042007	16.44706553	15.33255063	14.13503369	13.26363369	14.7721838	14.51252683	14.47119755	14.20554169	13.88854045	14.56749771	13.02535756	11.9233654	13.14285809	13.19035085	12.70770112	12.79167542	12.22717358	12.37657557	13.82601794	12.2524642	12.56460671	11.66008807	14.05086305	12.73839185	13.03483457	12.99155059	15.40338852	14.21941041	14.76878878	15.14408377	15.75121191	15.80322483	17.97797946	21.52789486	20.19404386	21.12644159	22.48660027
South Sudan	SSD	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Sub-Saharan Africa	SSF	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							5.948623182	6.603675567	6.811848302	6.745846929	7.913089248	9.10799085	10.27228026	10.03594916	11.04922179	11.59926692	12.20765518	13.81744366	14.15759906	15.4305714	17.05942322	20.03538399	18.98638921	17.3342093	16.44706553	15.33255063	14.13503369	13.26363369	14.7721838	14.51252683	14.47119755	14.20554169	13.88854045	14.56749771	13.02535756	11.9233654	13.14285809	13.19035085	12.70770112	12.79174121	12.2273656	12.3766261	13.82601794	12.25253764	12.56459701	11.66022361	14.0508447	12.73849396	13.03495729	12.99177837	15.40347495	14.21965069	14.76914088	15.1443229	15.75144635	15.80380773	17.97834332	21.52834302	20.1943979	21.12702943	22.48697135
Small states	SST	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																					55.6226001	65.6942526	65.94494221	64.35637189	70.01826743	68.43424948	67.77286775	72.97815205	63.66248596
Sao Tome and Principe	STP	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Suriname	SUR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		27.60714286	30.13793103	36.44827586	35.6875	40.03125	43.87096774	56.66666667	60	60	71.33333333	109.7272727	121.2121212	130.2571429	141.5714286	80	121.8857143	111.1111111	108.3333333	62.16216216	40	139.5348837	167.3913043	192.4791667	231.22	224.1923077	218.6296296	192.2280702	34.21052632	30.45614035	17.54385965	17.54385965	50.87719298	57.89473684	75.43859649	75.43859649	128.0701754	124.5614035	133.2280702	92.98245614	101.754386	98.24561404	92.17777778	109.0545455	141.0377358	106.3673469	183.3265306	149.4347826	548.6595745	158.2931034	211.9272727	206.2931034	188.9638462	170.8398333	194.9921538	145.0573846	217.7086154	243.2212903	132.1854839	128.1720968	128.1937097
Slovak Republic	SVK	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																		61.68693982	63.45675849	69.06165703	76.46104314	69.29032258	77.83710407	57.8602989	77.30759162	81.36962552	83.10638298	78.94833687	83.66690596	80.50395399	91.78156749	89.95061728	75.08393632	78.30969609	85.06393678	95.9373203	106.9194857	109.3301998	116.4788111	112.9911111	125.762435	121.6868652	129.3015579	129.1787917	129.8113744
Slovenia	SVN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	316.775	272.635	432.9846939	376.0204082	331.4136126	427.6242775	445.2906977	459.6140351	436.716763	418.8843931	403.4761905	400.2890173	358.6988636	329.5511364	322.005618	324.5257143	279.8429748	233.834464	266.5691533	256.506645	250.3810561	254.1252163	263.0786785	267.4663482	258.4065994	256.9541304	261.7559688	255.4433593	255.8194774
Sweden	SWE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		85.33474218	87.48277842	100.8490738	114.8221198	122.3777286	125.3727887	138.5316537	150.6881401	155.0586693	164.8465071	172.3777486	171.3462174	188.4422694	160.6308458	174.8660893	177.3894632	176.4381271	174.6598798	170.1335122	162.6336134	164.2033153	162.7124915	163.8750426	155.8391943	143.7206991	139.6511708	138.9334719	127.2663877	124.4899965	115.5431186	104.8051668	113.6350814	118.5631977	116.3122074	106.3918234	110.5578498	110.8716023	105.7259978	105.6953353	108.676182	99.18321637	100.7346016	99.1444579	98.23487168	88.12474415	86.5998866	89.72410124	99.59077523	64.16257564	82.05491484	85.40493837	76.23101241	84.67175561	93.06397802	96.89304479	97.89163074	104.9681971	100.666407	97.68947924	116.9695298
Eswatini	SWZ	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Sint Maarten (Dutch part)	SXM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Seychelles	SYC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																							894	398																23	42	20		24	11	34	11	30	34	52	32.22222222	333.3333333	525	341.6666667	337.0666667	816.7333333	521.7333333	646	515.6666667	845.0666667	542.4666667
Syrian Arab Republic	SYR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		2.205499512	2.119354839	2.436507937	2.619032761	2.759539577	2.968329644	3.846153846	5.471579702	5.1312	7.157140329	9.421108553	8.558045876	7.661801802	9.272087293	13.94126829	14.86996198	18.67538855	20.40046611	24.39674952	24.34646272	26.22028436	29.35249622	37.09858323	41.35501567	45.23918222	49.11709555	54.01706827	58.27597672	52.05523135	62.26612078	59.86677769	64.3132606	70.86564661	73.00394846	71.23213169	75.37223043	77.20876127	70.25546825	78.8715167	80.47115808	64.58101402	69.91835402	75.84864865	73.18120664	84.94588235	84.54111349	80.64548142	87.98999787	65.42184154	33.01685513	49.72200772	30.24231726	13.55841913	6.488886744	0.751945517	4.135853711	3.493159588	2.35000858	7.236342771	6.638991849
Turks and Caicos Islands	TCA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Chad	TCD	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
East Asia & Pacific (IDA & IBRD countries)	TEA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																											264.8311023	266.0562841	282.9340995	296.1490256							356.5167243	359.2313224	371.2532914	366.1545348	361.3702708	360.1615572	342.20515	321.6239084	320.160379
Europe & Central Asia (IDA & IBRD countries)	TEC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	56.667052	43.65848033	29.49480007	29.87460946	30.38033508	31.96761073	31.25431712	30.02025235	31.17900513	30.3795575	31.10678961	32.94934297	33.06732185	35.8114566	40.01356843	42.76270447	42.15612396	44.45166438	45.61848224	47.29788061	47.51769723	49.01953843	47.11379107	48.43413317	52.94457391	54.53208579	52.93618849	56.19914862	61.12707135
Togo	TGO	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							0.027777778	0.055555556	0.111111111	0.141111111	0.242222222	0.275	0.310555556	0.356666667	1.19	1.272777778	1.576111111	0.508333333	0.947894737	1.561025641	1.360512821	1.135384615	1.42974359	1.56974359	3.45	4.9	5.55	5.385148515	5.94195122	6.097560976	5.555555556	5.619138756	5.796208531	4.631455399	5.19255814	7.57281106	8.042009132	7.606334842	7.713004484	7.511111111	8.739207048	8.384279476	5.756233766	7.858553648	3.67086383	0.288556962	0.013878661	0	0.000222222	2.908930612	9.837926829	10.2038374	5.022867925	11.72499245	1.846203774	3.327215094	13.67818868	5.779388679	15.35684906	2.676037736	2.676037736
Thailand	THA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1.719903846	2.05509434	3.124166667	2.802636364	3.014375	5.872807018	8.668017241	8.415254237	8.758333333	6.588943089	10.30802027	12.15969582	10.78928058	13.75690646	12.09053691	15.63571617	17.25099854	17.87310653	17.74226172	16.6599455	18.58012459	18.70457585	27.79737466	25.61347049	25.35460352	31.55530601	35.13106525	43.46530912	46.57431318	59.6656568	54.94574529	64.84510964	85.16242318	80.66429419	89.49462557	91.75584133	91.1833518	102.749184	111.1128758	99.7116392	108.1057902	115.5445578	148.3564474	131.7824204	113.6189803	117.8966296	137.8598678	129.3864092	121.8772928	159.2949404	163.3315038	152.9540495	166.6804908	158.8916669	136.0872909	147.4569423	166.528367	148.9356972	120.1532635	143.1949964
Tajikistan	TJK	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	148.8372093	87.45684695	82.35294118	82.93838863	76.57213317	63.04192355	47.03061224	13.52040816	11.35204082	15.45338442	40.97923175	22.66777494	25.04823907	16.49840159	35.19377205	16.19660858	11.03388664	12.12728241	9.592783505	6.555718515	9.159233685	12.49172082	21.06819545	21.98799469	11.53267523	17.72158969	14.71882297	91.93474295	96.74711699
Turkmenistan	TKM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	70.34297243	88.14627995	61.53846154	61.49425287	63.2183908	66.09195402	33.66501724	35.90701639	54.64664433	29.41176471	55.63984804	67.08913725	62.36758824	81.88613725	114.4556765	122.32	148.5263618	166.4850201	172.7634433	183.7715722	177.0106082	183.2962835	200.9831701	268.2834021	216.9142938	225.2217938	214.0015	236.9464639	167.5697629
Latin America & the Caribbean (IDA & IBRD countries)	TLA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		9.94427537	10.8492313	13.22747313	13.04122393	13.50865712	14.6671682	17.44394098	20.51006124	21.41434213	26.10892069	28.41401902	35.24129087	37.59517829	39.9045181	40.35923381	47.26315242	52.02381362	51.44301112	54.28245201	58.81570865	47.92089823	47.57300988	42.27911174	55.00520462	54.36416498	63.83833397	66.72054525	65.4796707	60.91017579	59.66264296	60.00507859	61.73855926	70.49322894	77.03383726	68.99320387	82.87386047	90.92629549	90.92972481	90.37015165	97.41277595	100.3549221	103.0971068	114.8372827	132.4289755	109.2342086	114.214999	135.3374833	122.6932454	96.18853315	124.5082068	146.9585053	136.7876361	153.9102545	164.0748829	142.6561517	154.8544532	169.9048027	179.9466932	181.465887	215.1650617
Timor-Leste	TLS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Middle East & North Africa (IDA & IBRD countries)	TMN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		8.299834512	8.834894992	9.814834716	10.69842254	11.25780918	10.93105952	11.89262758	13.95393331	15.03171646	16.86714672	20.7071705	22.58004228	24.76151938	25.49373022	26.89639982	29.18283133	31.58181115	32.21770305	37.71653129	44.84454238	46.0490518	51.84450724	56.95203617	57.28289224	60.87653192	64.24340345	64.9760241	65.90469699	67.63433085	67.02572257	61.27617231	64.28707814	61.66505663	60.54612489	63.88116029	66.59034494	71.22932373	73.68978769	77.9439057	83.18141835	85.99814353	90.43541945	80.99440486	89.06671769	91.89888614	100.2441536	86.46360036	90.98951339	83.06214003	80.22555519	70.94288272	69.40106522	73.07558156	75.45833138	69.95813468	65.73652809	73.67780595	74.29191655	76.8832899	76.68765995
Tonga	TON	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																							6	9.0625	6.25	6.25																	0	0	0	0	0	0	10.126875	11.02882353	10.46470588	7.174117647	8.186666667	8.423888889	6.364210526	8.2725	10.3375	11.847	8.386	15.5305	11.854
South Asia (IDA & IBRD)	TSA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		2.379015031	2.996884554	3.6380483	4.760400639	4.811683662	6.652514982	9.176481163	10.70024933	12.05818626	13.34819437	15.71564352	16.75485398	16.8227408	15.44050217	20.5974292	20.89318828	25.99254583	30.6131183	32.04565134	33.75805755	36.29282819	36.04744429	40.38239407	46.92040948	51.14349963	57.60453453	51.66627123	63.67460691	67.28098489	70.73691257	74.5316477	73.46702285	74.36387432	83.637525	87.61552373	86.75119396	95.60469833	98.63130796	106.957268	100.8651265	104.6717027	99.78209177	102.470564	112.107311	124.2691995	131.2779461	134.6411857	143.7375386	157.5839394	166.3474801	168.1063233	152.7302335	150.3374372	157.3416063	163.9833762	160.4575359	165.7419682	170.2922658	178.675752	197.342537
Sub-Saharan Africa (IDA & IBRD countries)	TSS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							5.948623182	6.603675567	6.811848302	6.745846929	7.913089248	9.10799085	10.27228026	10.03594916	11.04922179	11.59926692	12.20765518	13.81744366	14.15759906	15.4305714	17.05942322	20.03538399	18.98638921	17.3342093	16.44706553	15.33255063	14.13503369	13.26363369	14.7721838	14.51252683	14.47119755	14.20554169	13.88854045	14.56749771	13.02535756	11.9233654	13.14285809	13.19035085	12.70770112	12.79174121	12.2273656	12.3766261	13.82601794	12.25253764	12.56459701	11.66022361	14.0508447	12.73849396	13.03495729	12.99177837	15.40347495	14.21965069	14.76914088	15.1443229	15.75144635	15.80380773	17.97834332	21.52834302	20.1943979	21.12702943	22.48697135
